name,product_name,halal_code,fda_number,barcode,expiry_date,company_name,company_address,company_email,cordinator_name,cordinator_contact,long_product_detail,image_link,category
N/A,Chicken Tail A Brand,20S2650010167,13-2-07766-6-0007,N/A,09/01/2026,"Lamsai Frozen Co., Ltd.","22/24 MOO 3, LAMSAI, LAMLUKKA, PATHUMTHANI 12150, THAILAND., Lam Sai, Lam Luk Ka, Pathum Thani, 12150",lamsaifrozen@gmail.com,Miss Keetapat Boonkeawphon,0858321111,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CP Brand,Chicken Tail and Parts,20M2800080364,-,N/A,17/03/2026,"CPF(Thailand) Public Co.,Ltd.","99 Moo11, Na Pho, Kut Rang, Maha Sarakham 44130, Thailand., Na Pho, Kut Rang, Maha Sarakham, 44130",Siwaporn.mit@cpf.co.th,Siwaporn Mitkriangkai,0959385314,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CPF Brand,Chicken Tail and Parts,20M2800320368,N/A,N/A,17/03/2026,"CPF(Thailand) Public Co.,Ltd.","99 Moo11, Na Pho, Kut Rang, Maha Sarakham 44130, Thailand., Na Pho, Kut Rang, Maha Sarakham, 44130",Siwaporn.mit@cpf.co.th,Siwaporn Mitkriangkai,0959385314,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
Sun Valley,CHICKEN TAIL SUN VALLEY BRAND,201522781265,N/A,N/A,01/12/2025,CARGILL MEATS (THAILAND) LIMITED,"130-132  SINDTHORN BUILDING TOWER 3,24TH  FLOOR,WITTAYU ROAD,, LUMPINI, , PATHUMWAN, , BANGKOK, THA, Lumphini, Khet Pathum Wan, Bangkok, 10330",Vilaiporn_klangpimal@cargil.com,-,0-2263-2929 (50 lines),CHICKEN TAIL SUN VALLEY BRAND,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
PPF,Chicken Tenderloin,20H5390050261,N/A,N/A,31/01/2026,"Permpoon  Food  Product  Co.,Ltd.","211 Moo 6  Thung Krabue, Yan Takhao,  Trang,  92140  Thailand, Thung Krabue, Yan Ta Khao, Trang, 92140",-,-,088 - 7986426,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
J Farm,Chicken Tenderloin,20J5920020662,N/A,N/A,26/06/2026,J. Zi limited,"Flat 330, Block B, Alexandra Industrial Building, No.23-27 Wing Hong Street, Lai Chi Kok, Kowloon, Hong Kong",Chawiwant@betagro.com,Chawiwan Thawisaeng,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
BIG FOOD,Chicken Tendon,20E8390360367,N/A,N/A,16/03/2026,"BIG FOOD GROUP CO.,LTD.","69 MOO.5., HIN KONG, MUEANG, RATCHABURI 70000 THAILAND, Hin Kong, Mueang Ratchaburi, Ratchaburi, 70000",saard@bfg.co.th,Saard Srichanrak,0626033133,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
TESCO,Chicken Tendon,20F1930250664,N/A,N/A,05/09/2025,CP AXTRA PUBLIC COMPANY LIMITED,"629/1 NAWAMINTR ROAD, NUANCHAN, BUENGKOOM, BANGKOK 10230, THAILAND., Bangkok, 10230",Yonusarj@betagro.com,-,-,Chicken Tendon,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
SAHA FARMS,Chicken Thigh,201010150856,N/A,N/A,28/04/2027,"SAHA  FARMS  CO., LTD.","128  NAVAMIN RD., RAMINTRA, KANNAYAO, BANGKOK  , 10230, Ram Inthra, Khet Khan Na Yao, Bangkok, 10230",krit_sataman@hotmail.com,-,0-2510-0051,Chicken Thigh,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
"Laemthongpoultry Co., Ltd",Chicken thigh,204500070656,N/A,N/A,25/06/2026,"LAEMTHONG POULTRY CO.,LTD.","VANIT BUILDING 1126/1 NEW PETCHBURI RD., MAKKASAN, RATCHATHEWI, BANGKOK  10400, THAILAND., Makkasan, Khet Ratchathewi, Bangkok, 10400",anchalees@laemthong.com,-,099-4944659,Chicken thigh,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CPF Food Service & Industry,Chicken Thigh,205143111167,N/A,N/A,11/11/2026,CPF (THAILAND) PUBLIC COMPANY LIMITED.,"313 CP.TOWER, SILOM ROAD BANGRAG, BANGKOK 10500, THAILAND., Si Lom, Khet Bang Rak, Bangkok, 10500",nutwipa.c@cpf.co.th,-,-,Chicken Thigh,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CPF,Chicken Thigh,205143271167,N/A,N/A,11/11/2026,CPF (THAILAND) PUBLIC COMPANY LIMITED.,"313 CP.TOWER, SILOM ROAD BANGRAG, BANGKOK 10500, THAILAND., Si Lom, Khet Bang Rak, Bangkok, 10500",nutwipa.c@cpf.co.th,-,-,Chicken Thigh,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
Centaco,Chicken Thigh,206390260362,N/A,N/A,13/03/2028,"CENTRAL POULTRY PROCESSING CO., LTD.","7/3 MOO 1, PAHOLYOTHIN RD., KHLONG NUENG, KHLONG LUANG, PATHUMTHANI 12120, THAILAND, Khlong Nueng, Khlong Luang, Pathum Thani, 12120",Jirasan.jo@centaco.com,Jirasan Jongcharoenkamol,0-2516-2687,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
Cargill,Chicken Thigh,20A8020270263,N/A,N/A,29/01/2028,CARGILL MEATS (THAILAND) LIMITED,"130-132 SINDTHORN BUILDING TOWER 3,24TH  FLOOR, WITTAYU ROAD, LUMPINI, PATHUMWAN, BANGKOK 10330, THAILAND., Lumphini, Khet Pathum Wan, Bangkok, 10330",Worawee@cargill.com,-,044-446900,Chicken Thigh,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
,Chicken Thigh,20B7260101057,N/A,N/A,24/06/2026,"SRIROJ FOODS CO., LTD.","8/10  Moo.1, T.Tak-Dad, A.Muang, Phang-nga 82000 Thailand, Tak Daet, Mueang Phang-nga, Phangnga, 82000",,,076-440462,Chicken Thigh,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
James The Butcher,Chicken Thigh,20C5410030356,N/A,N/A,22/03/2026,"CENTRAL FOOD RETAIL CO.,LTD.","99/9 MOO 2, BANGTALAD, PAK KRET, NONTHABURI, 11120, THAILAND., Bang Talat, Pak Kret, Nonthaburi, 11120",sarawut@premiumbeef.co.th,คุณภรณี ปิ่นจินดา,02-1952656,Chicken Thigh,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
Lotus's,Chicken thigh,20C6480040364,N/A,N/A,22/03/2026,CP AXTRA PUBLIC COMPANY LIMITED,"629/1 NAWAMINTR ROAD, NUANCHAN, BUENGKOOM, BANGKOK 10230, THAILAND., Bangkok, 10230",Yonusarj@betagro.com,-,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
TESCO,CHICKEN THIGH,20C7990060962,N/A,N/A,04/06/2026,"BETAGRO AGRO INDUSTRY CO., LTD.","323 MOO 6, THUNG SONG HONG, LAKSI, BANGKOK 10210, THAILAND., Thung Song Hong, Khet Lak Si, Bangkok, 10210",Atinut@betagro.com,Atinut,"074-635700 , 092-5719922",CHICKEN THIGH,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,CHICKEN THIGH,20C7990750664,N/A,N/A,04/06/2026,"BETAGRO AGRO INDUSTRY CO., LTD.","323 MOO 6, THUNG SONG HONG, LAKSI, BANGKOK 10210, THAILAND., Thung Song Hong, Khet Lak Si, Bangkok, 10210",Atinut@betagro.com,Atinut,"074-635700 , 092-5719922",CHICKEN THIGH,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
TESCO,chicken thigh,20F1930060659,N/A,N/A,05/09/2025,CP AXTRA PUBLIC COMPANY LIMITED,"629/1 NAWAMINTR ROAD, NUANCHAN, BUENGKOOM, BANGKOK 10230, THAILAND., Bangkok, 10230",Yonusarj@betagro.com,-,-,chicken thigh,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
TESCO,Chicken Thigh,20J2680040462,-,N/A,24/04/2026,CP AXTRA PUBLIC COMPANY LIMITED,"629/1 NAWAMINTR ROAD, NUANCHAN, BUENGKOOM, BANGKOK 10230, THAILAND., Bangkok, 10230",Yonusarj@betagro.com,-,-,Chicken Thigh,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
PPF Piroj Poultry Food Phitsanulok,Chicken Thigh,20K454 0051262,N/A,N/A,18/12/2025,"Piroj Poultry Food Phitsanulok Co., Ltd.","19/2 Moo 6, Ban Krang, Mueang, Phitsanulok 65000, Thailand., Ban Krang, Mueang Phitsanulok, Phitsanulok, 65000",kanlaya_ooy2012@hotmail.com,,"089-6148395 , 082-3576665",Chicken Thigh,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
KVS,CHICKEN THIGH,20K9460340167,N/A,N/A,13/01/2026,"KVS FRESH PRODUCTS CO., LTD.","ง 102/98 Daowadueng Rd., Pak Nam Pho, Muang Nakhon Sawan, Nakhon Sawan 60000, Thailand, Paknam Pho, Mueang Nakhon Sawan, Nakhon Sawan, 60000",,,,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,Chicken Thigh,20L1620200168,N/A,N/A,13/01/2026,CP AXTRA PUBLIC COMPANY LIMITED.,"1468 PHATTHANAKAN ROAD, KHWAENG PHATTHANAKAN, KHET SUAN LUANG, BANGKOK 10250, THAILAND., Phatthanakan, Khet Suan Luang, Bangkok, 10250",pkladkem@cpaxtra.co.th,-,02 067 8227,Chicken Thigh,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
we are fresh,chicken thigh,20L4850030963,-,N/A,22/09/2025,Big C Supercenter Public Company Limited,"88/9 Samanchan-barbos, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand., Phra Khanong, Khet Khlong Toei, Bangkok, 10110",wichita.sri@bigc.co.th,-,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,CHICKEN THIGH,20R4260100767,N/A,N/A,29/07/2025,Green Seek Nature Sdn. Bhd.,"19-2, Jalan Wangsa Delima 13, Wangsa Maju, 53300 Kuala Lumpur, Malaysia",greenseeknature@gmail.com,MOHAMMAD SYAHARUDDIN BIN ALIAS,+60142970926,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
Betagro,Chicken Thigh,20R4810100867,N/A,N/A,23/08/2025,GREEN SEEK NATURE SDN BHD,"19-2, Jalan Wangsa Delima 13, Wangsa Maju,  53300 Wilayah, Persekutuan Kuala Lumpur, Malaysia",yonusarj@betagro.com,Tadthep,0848789920,Chicken Thigh,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
Betagro,Chicken Thigh,20R4820110867,N/A,N/A,23/08/2026,Lucky Food Processing Sdn Bhd.(Importer),"Plot 35, Lengkok Kampung Jawa2, Miel Industrial Estate, 11900 Bayan Lepas, Pulau Pinang, Malaysia",yonusarj@betagro.com,See Kam Tiam,-,Chicken Thigh,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,Chicken Thigh,20S5080070367,N/A,N/A,18/03/2026,SMART F.V. MARKETING SDN. BHD.,"No.610 KUBANG SEMANG, 14000 BUKIT MERTAJAM, PULAU, PINANG",Tadtheps@betagro.com,Chawiwan,024207650,Chicken Thigh,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,CHICKEN THIGH,20T8300040967,-,N/A,18/09/2025,"Suwannaphat Marketing co.,ltd","10/8 Moo 11, Khlong Song, Khlong Luang, Pathum Thani, 12120",suwannaphatmarketing@gmail.com,APINYA MUENMANEE,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CP,Chicken Thigh,20U7200110668,N/A,N/A,23/06/2026,CPF (Thailand) Public Company Limited.,"C.P. Tower 313 Silom Road, Silom, Bangrak, Bangkok 10500 Thailand., Si Lom, Khet Bang Rak, Bangkok, 10500",--@gmail.com,-,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
BETAGRO,"CHICKEN THIGH ""BETAGRO"" Brand",200795410265,N/A,N/A,14/02/2026,"BETTER  FOODS  CO., LTD.","323 BETAGRO TOWER (NORTH PARK) MOO 6,VIBHAVADI,RANGSIT RD.,THUNGSONGHONG,LAKSI,BANGKOK 10210,THAILAND., Thung Song Hong, Khet Lak Si, Bangkok, 10210",Kiattichotm@betagro.com,Kiattichot,061-384-3434,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
S-Pure,"CHICKEN THIGH ""S-PURE"" Brand",200795230265,N/A,N/A,14/02/2026,"BETTER  FOODS  CO., LTD.","323 BETAGRO TOWER (NORTH PARK) MOO 6,VIBHAVADI,RANGSIT RD.,THUNGSONGHONG,LAKSI,BANGKOK 10210,THAILAND., Thung Song Hong, Khet Lak Si, Bangkok, 10210",Kiattichotm@betagro.com,Kiattichot,061-384-3434,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CP Brand,Chicken Thigh and parts,20M2800050364,-,N/A,17/03/2026,"CPF(Thailand) Public Co.,Ltd.","99 Moo11, Na Pho, Kut Rang, Maha Sarakham 44130, Thailand., Na Pho, Kut Rang, Maha Sarakham, 44130",Siwaporn.mit@cpf.co.th,Siwaporn Mitkriangkai,0959385314,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CPF Brand,Chicken Thigh and parts,20M2800280368,N/A,N/A,17/03/2026,"CPF(Thailand) Public Co.,Ltd.","99 Moo11, Na Pho, Kut Rang, Maha Sarakham 44130, Thailand., Na Pho, Kut Rang, Maha Sarakham, 44130",Siwaporn.mit@cpf.co.th,Siwaporn Mitkriangkai,0959385314,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
Lotus's,Chicken Thigh Lotus’s Brand,20L3210050963,N/A,N/A,19/09/2025,CP AXTRA PUBLIC COMPANY LIMITED,"629/1 NAWAMINTR ROAD, NUANCHAN, BUENGKOOM, BANGKOK 10230, THAILAND., Bangkok, 10230",Yonusarj@betagro.com,-,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,CHICKEN THIGH MEAT,20U0740050268,-,N/A,03/02/2026,"VET COMPLETE CO., LTD.","156 Moo 1, Sahatsakhan, Sahatsakhan, Kalasin 46140, Thailand., Sahatsakhan, Sahatsakhan, Kalasin, 46140",nipapornchaisart@gmail.com,์NIPAPORN  CHAISART,0845832526,The upper part of the chicken is very soft and has a lot of fat in it.,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
GLB,CHICKEN THIGH PART,20A3280120356,N/A,N/A,19/03/2026,"GOLDEN LINE BUSINESS CO.,LTD.","88/8 NAWAMIN ROAD, NUANCHAN, BUENGKUM, BANGKOK 10230, THAILAND., Nuan Chan, Khet Bueng Kum, Bangkok, 10230",intermarketeu@sahafarms.com,Pop Suppasit,0-2510-0051 ต่อ 1406,CHICKEN THIGH PART,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
SAHA FARMS,CHICKEN THIGH PART,20A3280370563,N/A,N/A,19/03/2026,"GOLDEN LINE BUSINESS CO.,LTD.","88/8 NAWAMIN ROAD, NUANCHAN, BUENGKUM, BANGKOK 10230, THAILAND., Nuan Chan, Khet Bueng Kum, Bangkok, 10230",intermarketeu@sahafarms.com,Pop Suppasit,0-2510-0051 ต่อ 1406,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,Chicken Thigh Parts,20T4550081067,N/A,N/A,07/10/2025,SPMFARM,"168 M. 9, Nong Bua Noi, Si Khiu, Nakhon Ratchasima 30140, Thailand., Nong Bua Noi, Sikhio, Nakhon Ratchasima, 30140",yensathit@hotmail.co.th,somparn yensathit,061-292-9085,Chicken Thigh Parts,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CP,Chicken Thighs,20R0300200566,N/A,N/A,24/04/2026,CPF (THAILAND) PUBLIC COMPANY LIMITED,"48 Moo 9, Suwinthawong Road, Saen Saep, Minburi, Bangkok, 10510, Saen Saep, Khet Min Buri, Bangkok, 10510",saard@bfg.co.th,Mr.Saard  Srichanrak,0626033133,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,Chicken Three joint wing,20U5890060668,45-203962,8850401000052,22/04/2026,"RATTANA FOOD PRODUCT CO., LTD.","86 Village No. 4, Sa Nok Kaeo, Phon Thong, Roi Et 45110, Thailand., Sa Nok Kaeo, Phon Thong, Roi Et, 45110",Supattrapummipak333@gmail.com,Supattra Pummipak,0969532725,"Product Name :
Frozen Chicken Three joint wing
Product Features :
Frozen Chicken Wings, No Preservatives, Should be stored at -18°C
Product Usage :
Heat treated before eating at 85°C
Shelf Life :
12 months at -18°C",https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
S-pure,Chicken Three JW Three Bones Out (S-Pure Frozen) FW,20S0460031266,N/A,N/A,30/11/2025,Sutherland Company Limited (Hongkong),"Room 2605, Honour Industrial Centre 6 Sun Yip Street, Chai Wan, Hongkong",noppadols@betagro.com,Noppadol,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,Chicken Tip stick,20U5890090668,45-203962,8850401000092,22/04/2026,"RATTANA FOOD PRODUCT CO., LTD.","86 Village No. 4, Sa Nok Kaeo, Phon Thong, Roi Et 45110, Thailand., Sa Nok Kaeo, Phon Thong, Roi Et, 45110",Supattrapummipak333@gmail.com,Supattra Pummipak,0969532725,"Product Name :
Frozen Chicken Tip stick
Product Features :
Frozen Chicken Wingtips, No Preservatives, Should be stored at -18°C
Product Usage :
Heat treated before eating at 85°C
Shelf Life :
12 months at -18°C",https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
GLB,CHICKEN TRIMMING MEAT,20A3280180356,N/A,N/A,19/03/2026,"GOLDEN LINE BUSINESS CO.,LTD.","88/8 NAWAMIN ROAD, NUANCHAN, BUENGKUM, BANGKOK 10230, THAILAND., Nuan Chan, Khet Bueng Kum, Bangkok, 10230",intermarketeu@sahafarms.com,Pop Suppasit,0-2510-0051 ต่อ 1406,CHICKEN TRIMMING MEAT,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
SAHA FARMS,CHICKEN TRIMMING MEAT,20A3280430563,N/A,N/A,19/03/2026,"GOLDEN LINE BUSINESS CO.,LTD.","88/8 NAWAMIN ROAD, NUANCHAN, BUENGKUM, BANGKOK 10230, THAILAND., Nuan Chan, Khet Bueng Kum, Bangkok, 10230",intermarketeu@sahafarms.com,Pop Suppasit,0-2510-0051 ต่อ 1406,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,CHICKEN TRIMMING MEAT,20S4230110267,N/A,N/A,10/03/2028,"GOLDEN LINE BUSINESS CO.,LTD","88/8, NAWAMIN ROAD, NUAN CHAN, BUNG KUM, BANGKOK, 10230, THAILAND, Bangkok, 10230",wattana@sahafarms.com,Wattana Klaewban,0869017689,CHICKEN TRIMMING MEAT,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
"Panus Poultry Group Co., Ltd.",Chicken Trimming Meat Product,201171381160,20-2-00461,N/A,22/11/2025,"PANUS  POULTRY  GROUP  CO., LTD","59  MOO 5, T. MONNANG, A.PHANAT  NIKHOM, CHON BURI, 20140,THAILAND, Mon Nang, Phanat Nikhom, Chon Buri, 20140",nirarat.na@panuspoultry.co.th,Nirarat Nanna,0-3846-0000,Chicken Trimming Meat Product,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
Betagro,CHICKEN TULIP WING STICK,20S0450281266,N/A,N/A,30/11/2025,C S TAY FOODS PTE LTD,"64 Woodlands Terrace , Woodlands East Industrial Estate, Singapore 738468",Tadtheps@betagro.com,Tadthep,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
S-Pure,CHICKEN TULIP WING STICK “S-PURE” BRAND,20S0450201266,N/A,N/A,30/11/2025,C S TAY FOODS PTE LTD,"64 Woodlands Terrace , Woodlands East Industrial Estate, Singapore 738468",Tadtheps@betagro.com,Tadthep,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,Chicken Two joint wing,20U5890050668,45-203962,8850401000072,22/04/2026,"RATTANA FOOD PRODUCT CO., LTD.","86 Village No. 4, Sa Nok Kaeo, Phon Thong, Roi Et 45110, Thailand., Sa Nok Kaeo, Phon Thong, Roi Et, 45110",Supattrapummipak333@gmail.com,Supattra Pummipak,0969532725,"Product Name :
Frozen Chicken Two joint wing
Product Features :
Frozen Chicken Wings, No Preservatives, Should be stored at -18°C
Product Usage :
Heat treated before eating at 85°C
Shelf Life :
12 months at -18°C",https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
Centaco,Chicken Wash/Rinse,206390350362,N/A,N/A,13/03/2028,"CENTRAL POULTRY PROCESSING CO., LTD.","7/3 MOO 1, PAHOLYOTHIN RD., KHLONG NUENG, KHLONG LUANG, PATHUMTHANI 12120, THAILAND, Khlong Nueng, Khlong Luang, Pathum Thani, 12120",Jirasan.jo@centaco.com,Jirasan Jongcharoenkamol,0-2516-2687,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
KVS,CHICKEN WHOLE CARCASS,20K9460010463,001,N/A,13/01/2026,"KVS FRESH PRODUCTS CO., LTD.","ง 102/98 Daowadueng Rd., Pak Nam Pho, Muang Nakhon Sawan, Nakhon Sawan 60000, Thailand, Paknam Pho, Mueang Nakhon Sawan, Nakhon Sawan, 60000",,,,(WHOLE CARCASS) CHILL,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
SAHA FARMS,Chicken Whole Giblets,201011370764,N/A,N/A,31/07/2025,"SAHA  FARMS  CO., LTD.","128  NAVAMIN RD., RAMINTRA, KANNAYAO, BANGKOK  , 10230, Ram Inthra, Khet Khan Na Yao, Bangkok, 10230",krit_sataman@hotmail.com,-,0-2510-0051,Chicken Whole Giblets,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
SAHA FARMS,Chicken Whole Giblets Half Cut,201011380764,N/A,N/A,31/07/2025,"SAHA  FARMS  CO., LTD.","128  NAVAMIN RD., RAMINTRA, KANNAYAO, BANGKOK  , 10230, Ram Inthra, Khet Khan Na Yao, Bangkok, 10230",krit_sataman@hotmail.com,-,0-2510-0051,Chicken Whole Giblets Half Cut,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
Royal Farm Healthy Chicken,Chicken Whole Leg,20R8160041066,N/A,N/A,13/09/2025,"Royal Farm Food Products Co., Ltd.","79/89 Moo 5, Krathum Lom, Sarm Pran, Nakhon Pathom 73220, Krathum Lom, Sam Phran, Nakhon Pathom, 73220",bigfood.qs@gmail.com,Mr.Saard  Srichanrak,0626033133,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
Sun Valley,CHICKEN WHOLE WING,20A8020451264,N/A,N/A,29/01/2028,CARGILL MEATS (THAILAND) LIMITED,"130-132 SINDTHORN BUILDING TOWER 3,24TH  FLOOR, WITTAYU ROAD, LUMPINI, PATHUMWAN, BANGKOK 10330, THAILAND., Lumphini, Khet Pathum Wan, Bangkok, 10330",Worawee@cargill.com,-,044-446900,CHICKEN WHOLE WING,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,CHICKEN WHOLE WING,20R6380030866,N/A,N/A,02/08/2025,"Thai Best Poultry Co.,Ltd.","121/68 Soi Ramintra 103/2, Khan Na Yao, Khet Khan Na Yao, Bangkok, 10230",Intermarket_asis@sahafarm.com,Mr. Akarapon Singkaravanich,0931950033,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
SAHA FARMS,Chicken Wing,201010170856,N/A,N/A,31/07/2025,"SAHA  FARMS  CO., LTD.","128  NAVAMIN RD., RAMINTRA, KANNAYAO, BANGKOK  , 10230, Ram Inthra, Khet Khan Na Yao, Bangkok, 10230",krit_sataman@hotmail.com,-,0-2510-0051,Chicken Wing,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
"Laemthongpoultry Co., Ltd",Chicken Wing,204500090656,N/A,N/A,25/06/2026,"LAEMTHONG POULTRY CO.,LTD.","VANIT BUILDING 1126/1 NEW PETCHBURI RD., MAKKASAN, RATCHATHEWI, BANGKOK  10400, THAILAND., Makkasan, Khet Ratchathewi, Bangkok, 10400",anchalees@laemthong.com,-,099-4944659,Chicken Wing,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
GLB,CHICKEN WING,20A3280051047,N/A,N/A,19/03/2026,"GOLDEN LINE BUSINESS CO.,LTD.","88/8 NAWAMIN ROAD, NUANCHAN, BUENGKUM, BANGKOK 10230, THAILAND., Nuan Chan, Khet Bueng Kum, Bangkok, 10230",intermarketeu@sahafarms.com,Pop Suppasit,0-2510-0051 ต่อ 1406,CHICKEN WING,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
SAHA FARMS,CHICKEN WING,20A3280300563,N/A,N/A,19/03/2026,"GOLDEN LINE BUSINESS CO.,LTD.","88/8 NAWAMIN ROAD, NUANCHAN, BUENGKUM, BANGKOK 10230, THAILAND., Nuan Chan, Khet Bueng Kum, Bangkok, 10230",intermarketeu@sahafarms.com,Pop Suppasit,0-2510-0051 ต่อ 1406,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
TESCO,CHICKEN WING,20C7990090962,N/A,N/A,04/06/2026,"BETAGRO AGRO INDUSTRY CO., LTD.","323 MOO 6, THUNG SONG HONG, LAKSI, BANGKOK 10210, THAILAND., Thung Song Hong, Khet Lak Si, Bangkok, 10210",Atinut@betagro.com,Atinut,"074-635700 , 092-5719922",CHICKEN WING,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,CHICKEN WING,20C7990770664,N/A,N/A,04/06/2026,"BETAGRO AGRO INDUSTRY CO., LTD.","323 MOO 6, THUNG SONG HONG, LAKSI, BANGKOK 10210, THAILAND., Thung Song Hong, Khet Lak Si, Bangkok, 10210",Atinut@betagro.com,Atinut,"074-635700 , 092-5719922",CHICKEN WING,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
KVS,CHICKEN WING,20K9460050463,005,N/A,13/01/2026,"KVS FRESH PRODUCTS CO., LTD.","ง 102/98 Daowadueng Rd., Pak Nam Pho, Muang Nakhon Sawan, Nakhon Sawan 60000, Thailand, Paknam Pho, Mueang Nakhon Sawan, Nakhon Sawan, 60000",,,,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,Chicken Wing,20L1620150168,N/A,N/A,13/01/2026,CP AXTRA PUBLIC COMPANY LIMITED.,"1468 PHATTHANAKAN ROAD, KHWAENG PHATTHANAKAN, KHET SUAN LUANG, BANGKOK 10250, THAILAND., Phatthanakan, Khet Suan Luang, Bangkok, 10250",pkladkem@cpaxtra.co.th,-,02 067 8227,Chicken Wing,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
