name,product_name,halal_code,fda_number,barcode,expiry_date,company_name,company_address,company_email,cordinator_name,cordinator_contact,long_product_detail,image_link,category
N/A,ขอรับรองกระบวนการผลิตยาแผนโบราณ,11M2160010264,N/A,8857122450327,23/02/2026,Samarnachan Yathai Limited Partnership,"55/39 Moo 6 Bang Pu Mai Subdistrict, Mueang Samut Prakan District, Samut Prakan 10280, Bang Pu Mai, Mueang Samut Prakan, Samut Prakan, 10280",,-,0-2323-3243,,https://halal.co.th/storages/products/681474.png,Herbal Medicine
N/A,ขอรับรองกระบวนการผลิตยาแผนโบราณ,11M2160010264,N/A,8857122450846,23/02/2026,Samarnachan Yathai Limited Partnership,"55/39 Moo 6 Bang Pu Mai Subdistrict, Mueang Samut Prakan District, Samut Prakan 10280, Bang Pu Mai, Mueang Samut Prakan, Samut Prakan, 10280",,-,0-2323-3243,,https://halal.co.th/storages/products/698782.jpg,Herbal Medicine
N/A,ขอรับรองกระบวนการผลิตยาแผนโบราณ,11M2160010264,N/A,8857122450983,23/02/2026,Samarnachan Yathai Limited Partnership,"55/39 Moo 6 Bang Pu Mai Subdistrict, Mueang Samut Prakan District, Samut Prakan 10280, Bang Pu Mai, Mueang Samut Prakan, Samut Prakan, 10280",,-,0-2323-3243,,https://halal.co.th/storages/products/681475.png,Herbal Medicine
N/A,ขอรับรองกระบวนการผลิตยาแผนโบราณ,11M2160010264,N/A,8857122450297,23/02/2026,Samarnachan Yathai Limited Partnership,"55/39 Moo 6 Bang Pu Mai Subdistrict, Mueang Samut Prakan District, Samut Prakan 10280, Bang Pu Mai, Mueang Samut Prakan, Samut Prakan, 10280",,-,0-2323-3243,,https://halal.co.th/storages/products/681476.png,Herbal Medicine
DUMBLE INHALER,ฺDUMBLE INHALER V.2 (BLUE),11S0030081167,G634/65,8857200287357,22/11/2025,"DOUBLE HERB CO.,LTD","9/5 Soi Jate Jum Long 3/3, Tha Rap, Mueang Phetchaburi, Phetchaburi, 76000",surapa@doubleherb.com,Surapa Phopanyasak,0909164747,"ฺDUMBLE INHALER V.2 (BLUE)
Contain 2 mL
Indication for relieves nasal congestion due to colds.",https://halal.co.th/storages/products/799970.png,Herbal Medicine
DUMBLE INHALER,ฺDUMBLE INHALER V.2 (GREEN),11S0030111167,G634/65,8857200287357,22/11/2025,"DOUBLE HERB CO.,LTD","9/5 Soi Jate Jum Long 3/3, Tha Rap, Mueang Phetchaburi, Phetchaburi, 76000",surapa@doubleherb.com,Surapa Phopanyasak,0909164747,"ฺDUMBLE INHALER V.2 (GREEN)
Contain 2 mL
Indication for relieves nasal congestion due to colds.",https://halal.co.th/storages/products/799968.png,Herbal Medicine
DUMBLE INHALER,ฺDUMBLE INHALER V.2 (ORANGE),11S0030101167,G634/65,8857200287357,22/11/2025,"DOUBLE HERB CO.,LTD","9/5 Soi Jate Jum Long 3/3, Tha Rap, Mueang Phetchaburi, Phetchaburi, 76000",surapa@doubleherb.com,Surapa Phopanyasak,0909164747,"ฺDUMBLE INHALER V.2 (ORANGE)
Contain 2 mL
Indication for relieves nasal congestion due to colds.",https://halal.co.th/storages/products/799969.png,Herbal Medicine
DUMBLE INHALER,ฺDUMBLE INHALER V.2 (PINK),11S0030071167,G 567/63,8857200287357,22/11/2025,"DOUBLE HERB CO.,LTD","9/5 Soi Jate Jum Long 3/3, Tha Rap, Mueang Phetchaburi, Phetchaburi, 76000",surapa@doubleherb.com,Surapa Phopanyasak,0909164747,"ฺDUMBLE INHALER V.2 (PINK)
Contain 2 mL
Indication for relieves nasal congestion due to colds.",https://halal.co.th/storages/products/799971.png,Herbal Medicine
DUMBLE INHALER,ฺDUMBLE INHALER V.2 (RED),11S0030091167,G634/65,8857200287357,22/11/2025,"DOUBLE HERB CO.,LTD","9/5 Soi Jate Jum Long 3/3, Tha Rap, Mueang Phetchaburi, Phetchaburi, 76000",surapa@doubleherb.com,Surapa Phopanyasak,0909164747,"ฺDUMBLE INHALER V.2 (RED)
Contain 2 mL
Indication for relieves nasal congestion due to colds.",https://halal.co.th/storages/products/799965.png,Herbal Medicine
DUMBLE INHALER,ฺDUMBLE INHALER V.2 (YELLOW),11S0030121167,G634/65,8857200287357,22/11/2025,"DOUBLE HERB CO.,LTD","9/5 Soi Jate Jum Long 3/3, Tha Rap, Mueang Phetchaburi, Phetchaburi, 76000",surapa@doubleherb.com,Surapa Phopanyasak,0909164747,"ฺDUMBLE INHALER V.2 (YELLOW)
Contain 2 mL
Indication for relieves nasal congestion due to colds.",https://halal.co.th/storages/products/799967.png,Herbal Medicine
Jikong,๋Jikong Brand Oil,12S1550010966,G511/58,N/A,12/09/2025,"JK HERBS INTERNATIONAL CO., LTD.","111 Moo 13, Bangna-Trad Road, KM.9 Bangpleeyai, Bangplee, , Samutprakarn Thailand, Bang Phli Yai, Bang Phli, Samut Prakan, 10540",pittaya72@jkherbs.com,-,02-7511525,,https://halal.co.th/storages/products/706161.png,Herbal Medicine
Jikong,๋Jikong Yellow Oil,12S1550020966,G29/53,N/A,12/09/2025,"JK HERBS INTERNATIONAL CO., LTD.","111 Moo 13, Bangna-Trad Road, KM.9 Bangpleeyai, Bangplee, , Samutprakarn Thailand, Bang Phli Yai, Bang Phli, Samut Prakan, 10540",pittaya72@jkherbs.com,-,02-7511525,,https://halal.co.th/storages/products/706155.png,Herbal Medicine
Dr. Saroj,"""Dr.Saroj"" Hemorrhoids Relief Medicine",12E8840080559,N/A,N/A,08/05/2026,"Dr.Saroj's Herbal Products Co., Ltd.","39 Moo 2, Bhosamtoan, Bangpahan, Ayutthaya 13220, Thailand., Pho Sam Ton, Bang Pahan, Phra Nakhon Si Ayutthaya, 13220",sudawadee@drsaroj.co.th,,035-779501-5,"""Dr.Saroj"" Hemorrhoids Relief Medicine",https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
-,-,11M9430010964,N/A,N/A,14/10/2025,"SKYLINE HEALTH CARE CO.,LTD.","36/1 AREESAMPHAN 11, RAMA VI ROAD, PHAYATHAI, BANGKOK  10400, THAILAND., Phaya Thai, Khet Phaya Thai, Bangkok, 10400",meena.r@giffarinefactory.com,,0-2834-9222,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
Takabb,-,12C2750160666,-,N/A,08/02/2026,"HATAKABB (SIM TIEN HOR) CO., LTD.","1 SOI 44, RAMA 2 ROAD, TAKHAM, BANGKUNTIEN, BANGKOK THAILAND. 10150, Tha Kham, Khet Bang Khun Thian, Bangkok, 10150",QC@takabb.com,Kobchork Pattanapidro,0-2898-5454-7,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
Takabb,-,12C2750170666,-,N/A,08/02/2026,"HATAKABB (SIM TIEN HOR) CO., LTD.","1 SOI 44, RAMA 2 ROAD, TAKHAM, BANGKUNTIEN, BANGKOK THAILAND. 10150, Tha Kham, Khet Bang Khun Thian, Bangkok, 10150",QC@takabb.com,Kobchork Pattanapidro,0-2898-5454-7,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
Takabb,-,12C2750180666,-,N/A,08/02/2026,"HATAKABB (SIM TIEN HOR) CO., LTD.","1 SOI 44, RAMA 2 ROAD, TAKHAM, BANGKUNTIEN, BANGKOK THAILAND. 10150, Tha Kham, Khet Bang Khun Thian, Bangkok, 10150",QC@takabb.com,Kobchork Pattanapidro,0-2898-5454-7,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
Takabb,-,12C2750190666,-,N/A,08/02/2026,"HATAKABB (SIM TIEN HOR) CO., LTD.","1 SOI 44, RAMA 2 ROAD, TAKHAM, BANGKUNTIEN, BANGKOK THAILAND. 10150, Tha Kham, Khet Bang Khun Thian, Bangkok, 10150",QC@takabb.com,Kobchork Pattanapidro,0-2898-5454-7,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
Takabb,-,12C2750200666,-,N/A,08/02/2026,"HATAKABB (SIM TIEN HOR) CO., LTD.","1 SOI 44, RAMA 2 ROAD, TAKHAM, BANGKUNTIEN, BANGKOK THAILAND. 10150, Tha Kham, Khet Bang Khun Thian, Bangkok, 10150",QC@takabb.com,Kobchork Pattanapidro,0-2898-5454-7,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
RUP TON PHO BRAND,-,12K6750660268,G505/64,N/A,16/02/2026,"DRAGON SKY (555) CO., LTD.","45 MOO 3, TAMBON NAMDAENG, MUANG CHACHOENGSAO, CHACHOENGSAO 24000, THAILAND., Nam Daeng, Mueang Chachoengsao, Chachoengsao, 24000",dragon_sky555@hotmail.com,-,0841126206,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
RUP TON PHO BRAND,-,12K6750670268,G451/64,N/A,16/02/2026,"DRAGON SKY (555) CO., LTD.","45 MOO 3, TAMBON NAMDAENG, MUANG CHACHOENGSAO, CHACHOENGSAO 24000, THAILAND., Nam Daeng, Mueang Chachoengsao, Chachoengsao, 24000",dragon_sky555@hotmail.com,-,0841126206,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
Red Lion,-,12T2510030967,G521/53,N/A,28/08/2025,"Natural Innova Co.,Ltd.","271 M00 2, Tha Sala, Mueang Lop Buri, Loburi, 15000",natural.innova2023@gmail.com,Tiwarak  Leatnarong,"036-680292,092-2497353",,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
Red Lion,-,12T2510040967,G205/55,N/A,28/08/2025,"Natural Innova Co.,Ltd.","271 M00 2, Tha Sala, Mueang Lop Buri, Loburi, 15000",natural.innova2023@gmail.com,Tiwarak  Leatnarong,"036-680292,092-2497353",,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
BRMORE LIFE,-,12U5290010568,G 50015/66,N/A,12/05/2026,"Bemore Life CO.,LTD","37 Sukhapiban 2 Soi 15 Prawet,Prawet Bangkok 10250, Prawet, Khet Prawet, Bangkok, 10250",Teppratarnosod@hotmail.com,Praepitcha Poomthong,02-295-4947-8,solution for external use,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
BRMORE LIFE,-,12U5290020568,G 50014/66,N/A,12/05/2026,"Bemore Life CO.,LTD","37 Sukhapiban 2 Soi 15 Prawet,Prawet Bangkok 10250, Prawet, Khet Prawet, Bangkok, 10250",Teppratarnosod@hotmail.com,Praepitcha Poomthong,02-295-4947-8,ointment for external use,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
WORLDGROW ORGANIC FARM,100% DRIED BUTTERFLY PEA FLOWER,12I2410050862,57-2-0105960001,N/A,31/07/2025,"WORLD GROW CO., LTD.","39 MOO 1, PONG PHA, MAE SAI, CHIANG RAI 57130, THAILAND, Pong Pha, Mae Sai, Chiang Rai, 57130",worldgrowthailand@gmail.com,Pitchapat Wanchai,0638924542,100% DRIED BUTTERFLY PEA FLOWER,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
WORLDGROW ORGANIC FARM,100% DRIED BUTTERFLY PEA FLOWER POWDER,12I2410060862,57-2-0105960002,N/A,31/07/2025,"WORLD GROW CO., LTD.","39 MOO 1, PONG PHA, MAE SAI, CHIANG RAI 57130, THAILAND, Pong Pha, Mae Sai, Chiang Rai, 57130",worldgrowthailand@gmail.com,Pitchapat Wanchai,0638924542,100% DRIED BUTTERFLY PEA FLOWER POWDER,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
-,12-HYDROXY STEARIC ACID (12-HSA),12I5160021061,N/A,N/A,04/10/2026,T K WAX COMPANY LIMITED.,"12TH Fl., Orakarn Bldg., 26/43  Soi Chidlom, Ploenchit Rd., Lumpini, Patumwan, Bangkok 10330, Thailand., Lumphini, Khet Pathum Wan, Bangkok, 10330",,,,,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
N/A,5 TAKABB HERBAL PILL (PLUM FLAVOUR) [TAKABB(SIM TIEN HOR)],12Q1110010665,N/A,N/A,10/06/2026,Chiu Fat Trading Company,"15/F Cheong Sun Tower, 116-118 Wing Lok Street, Sheung Wan, Hong Kong.",overseas@takabb.com,Chanchai Pimsaeng,02-8985454,,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
FIVE HORSES,A.P. CAPSULE,12S1400531066,G 84/50,N/A,13/10/2025,"FIVE HORSE PHARMACY CO.,LTD.","145/5 Soi Chaloem Phrakiat Rama 9 Soi 30, Dok Mai, Prawet, Bangkok 10250, Dokmai, Khet Prawet, Bangkok, 10250",supaporn2727noonoi@gmail.com,"FIVE HORSE PHARMACY CO.,LTD.",02 108 1685 - 7,A.P. CAPSULE,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
COLLAGEN,ABA-COLL Abalone Bio-Active Collagen,12B4590150158,N/A,N/A,08/01/2026,"PHUKET  ABALONE  FARM CO., LTD.","35/4 M. 1, Theppratharn Rd., Rutsada, Muang, Phuket 83000, Thailand., Ratsada, Mueang Phuket, Phuket, 83000",potjana.s@phuketabalone.com,Potjana,"089-866-2710, 076-252799",ABA-COLL Abalone Bio-Active Collagen,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
COLLAGEN,ABA-COLL FF50(LC),12B4590810365,N/A,N/A,08/01/2026,"PHUKET  ABALONE  FARM CO., LTD.","35/4 M. 1, Theppratharn Rd., Rutsada, Muang, Phuket 83000, Thailand., Ratsada, Mueang Phuket, Phuket, 83000",potjana.s@phuketabalone.com,Potjana,"089-866-2710, 076-252799",ABA-COLL FF50(LC),https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
COLLAGEN,Aba-Rine™,12B4590350160,-,N/A,08/01/2026,"PHUKET  ABALONE  FARM CO., LTD.","35/4 M. 1, Theppratharn Rd., Rutsada, Muang, Phuket 83000, Thailand., Ratsada, Mueang Phuket, Phuket, 83000",potjana.s@phuketabalone.com,Potjana,"089-866-2710, 076-252799",Aba-Rine™,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
COLLAGEN,ABA-SEC Abalone Bio-Active Secretion,12B4590140158,N/A,N/A,08/01/2026,"PHUKET  ABALONE  FARM CO., LTD.","35/4 M. 1, Theppratharn Rd., Rutsada, Muang, Phuket 83000, Thailand., Ratsada, Mueang Phuket, Phuket, 83000",potjana.s@phuketabalone.com,Potjana,"089-866-2710, 076-252799",ABA-SEC Abalone Bio-Active Secretion,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
VETCHAKORN OSOT,ABSORN CAPSULE,12E6350030159,G387/46,8 858994 920932,05/06/2026,VETCHAKORN OSOT,"111/1 Moo7 Lumpho Bangbuathong Nonthaburi 11110, Lam Pho, Bang Bua Thong, Nonthaburi, 11110",vk.malisa@gmail.com,malisa supasaen,0871127227,ABSORN CAPSULE,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
-,Andrographis Paniculata Extract Powder,12A7500521053,N/A,N/A,04/10/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,Andrographis Paniculata Extract Powder,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
-,ANDROGRAPHIS PANICULATA TABLET,12C7660451163,G19/55,8858645604174,26/08/2025,JSP PHARMACEUTICAL MANUFACTURING (THAILAND) PUBLIC COMPANY LIMITED,"255, 257 SOI SATHUPRADIT 58, BANGPONGPANG, YANNAWA, BANGKOK 10120, THAILAND., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",supervisor.rd@jippharma.com,Mr.Chainarong Tamthiengtrong,02-284-1218 #136,,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
VETCHAKORN OSOT,ANDROGRAPHISPANICULATA CAPSULES,12E6350130464,G358/45,8 858994 921311,05/06/2026,VETCHAKORN OSOT,"111/1 Moo7 Lumpho Bangbuathong Nonthaburi 11110, Lam Pho, Bang Bua Thong, Nonthaburi, 11110",vk.malisa@gmail.com,malisa supasaen,0871127227,ANDROGRAPHISPANICULATA CAPSULES,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
Takabb,ANTI-COUGH PILL 5 TAKABB BRAND LEMONGRASS FLAVOUR HHR [Foil Pack],12C2750130266,G368/60,N/A,08/02/2026,"HATAKABB (SIM TIEN HOR) CO., LTD.","1 SOI 44, RAMA 2 ROAD, TAKHAM, BANGKUNTIEN, BANGKOK THAILAND. 10150, Tha Kham, Khet Bang Khun Thian, Bangkok, 10150",QC@takabb.com,Kobchork Pattanapidro,0-2898-5454-7,,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
Takabb,ANTI-COUGH PILL 5 TAKABB BRAND LEMONGRASS FLAVOUR HHR [Handy Pack ],12C2750100266,G368/60,N/A,08/02/2026,"HATAKABB (SIM TIEN HOR) CO., LTD.","1 SOI 44, RAMA 2 ROAD, TAKHAM, BANGKUNTIEN, BANGKOK THAILAND. 10150, Tha Kham, Khet Bang Khun Thian, Bangkok, 10150",QC@takabb.com,Kobchork Pattanapidro,0-2898-5454-7,,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
Takabb,ANTI-COUGH PILL 5 TAKABB BRAND MINT FLAVOUR HHR [Foil Pack],12C2750150266,G 714/60,N/A,08/02/2026,"HATAKABB (SIM TIEN HOR) CO., LTD.","1 SOI 44, RAMA 2 ROAD, TAKHAM, BANGKUNTIEN, BANGKOK THAILAND. 10150, Tha Kham, Khet Bang Khun Thian, Bangkok, 10150",QC@takabb.com,Kobchork Pattanapidro,0-2898-5454-7,,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
Takabb,ANTI-COUGH PILL 5 TAKABB BRAND MINT FLAVOUR HHR [Handy Pack],12C2750110266,G714/60,N/A,08/02/2026,"HATAKABB (SIM TIEN HOR) CO., LTD.","1 SOI 44, RAMA 2 ROAD, TAKHAM, BANGKUNTIEN, BANGKOK THAILAND. 10150, Tha Kham, Khet Bang Khun Thian, Bangkok, 10150",QC@takabb.com,Kobchork Pattanapidro,0-2898-5454-7,,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
Takabb,ANTI-COUGH PILL 5 TAKABB BRAND PLUM FLAVOUR HHR [Foil Pack],12C2750140266,G460/60,N/A,08/02/2026,"HATAKABB (SIM TIEN HOR) CO., LTD.","1 SOI 44, RAMA 2 ROAD, TAKHAM, BANGKUNTIEN, BANGKOK THAILAND. 10150, Tha Kham, Khet Bang Khun Thian, Bangkok, 10150",QC@takabb.com,Kobchork Pattanapidro,0-2898-5454-7,,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
Takabb,ANTI-COUGH PILL 5 TAKABB BRAND PLUM FLAVOUR HHR [Handy Pack],12C2750120266,G460/60,N/A,08/02/2026,"HATAKABB (SIM TIEN HOR) CO., LTD.","1 SOI 44, RAMA 2 ROAD, TAKHAM, BANGKUNTIEN, BANGKOK THAILAND. 10150, Tha Kham, Khet Bang Khun Thian, Bangkok, 10150",QC@takabb.com,Kobchork Pattanapidro,0-2898-5454-7,,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
N/A,Avocado Oil,12K1290240366,N/A,N/A,26/05/2026,"VL NATURAL SOFTPACK CO., LTD","11/4  Moo.11, Kohlak, Muang, Prachuap Khiri Khan  77000  Thailand, Ko Lak, Mueang Prachuap Khiri Khan, Prachuap Khiri Khan, 77000",vl.naturalsoftpack@gmail.com,,080-279-1887,Avocado Oil,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
NGA DAM,BALM,12S1400131066,G 256/53,N/A,13/10/2025,"FIVE HORSE PHARMACY CO.,LTD.","145/5 Soi Chaloem Phrakiat Rama 9 Soi 30, Dok Mai, Prawet, Bangkok 10250, Dokmai, Khet Prawet, Bangkok, 10250",supaporn2727noonoi@gmail.com,"FIVE HORSE PHARMACY CO.,LTD.",02 108 1685 - 7,BALM,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
N/A,BALM BROWN,12S1400111066,G 596/58,N/A,13/10/2025,"FIVE HORSE PHARMACY CO.,LTD.","145/5 Soi Chaloem Phrakiat Rama 9 Soi 30, Dok Mai, Prawet, Bangkok 10250, Dokmai, Khet Prawet, Bangkok, 10250",supaporn2727noonoi@gmail.com,"FIVE HORSE PHARMACY CO.,LTD.",02 108 1685 - 7,BALM BROWN,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
N/A,BALM BROWN,12S1400141066,G 485/58,N/A,13/10/2025,"FIVE HORSE PHARMACY CO.,LTD.","145/5 Soi Chaloem Phrakiat Rama 9 Soi 30, Dok Mai, Prawet, Bangkok 10250, Dokmai, Khet Prawet, Bangkok, 10250",supaporn2727noonoi@gmail.com,"FIVE HORSE PHARMACY CO.,LTD.",02 108 1685 - 7,BALM BROWN,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
RUP CHANG TONG BRAND,BALM OIL,12K6750171265,G491/62,N/A,16/02/2026,"DRAGON SKY (555) CO., LTD.","45 MOO 3, TAMBON NAMDAENG, MUANG CHACHOENGSAO, CHACHOENGSAO 24000, THAILAND., Nam Daeng, Mueang Chachoengsao, Chachoengsao, 24000",dragon_sky555@hotmail.com,-,0841126206,BALM OIL,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
RUP TON PHO BRAND,BALM OIL,12K6750271265,G490/62,N/A,16/02/2026,"DRAGON SKY (555) CO., LTD.","45 MOO 3, TAMBON NAMDAENG, MUANG CHACHOENGSAO, CHACHOENGSAO 24000, THAILAND., Nam Daeng, Mueang Chachoengsao, Chachoengsao, 24000",dragon_sky555@hotmail.com,-,0841126206,BALM OIL,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
A.R.S FOODS,Barbary Wilfberry,12A2100130647,N/A,N/A,28/08/2025,A.R.S. FOODS COMPANY LIMITED,"40/28 Moo 9  Nadee, Muang Samutsakorn, Samutsakorn 74000, Thailand., Na Di, Mueang Samut Sakhon, Samut Sakhon, 74000",,-,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
BEE STORY,BEE EYE SERUM,12U4280030468,N/A,N/A,22/04/2026,"HONEYKING BEEGARDEN CO., LTD.","18/333 Kathu Subdistrict, Kathu District, Phuket 83120, Thailand., Kathu, Kathu, Phuket, 83120",methadeenoi@gmail.com,jenjira jehduman,0902238362,,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
VETCHAKORN OSOT,BELAX CAPSULE,12E6350070159,G471/50,8 858994 920888,05/06/2026,VETCHAKORN OSOT,"111/1 Moo7 Lumpho Bangbuathong Nonthaburi 11110, Lam Pho, Bang Bua Thong, Nonthaburi, 11110",vk.malisa@gmail.com,malisa supasaen,0871127227,,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
Takabb,BITTER TABLETS 5 TAKABB BRAND,12C2750210268,G 12/29,8852761000049,10/02/2026,"HATAKABB (SIM TIEN HOR) CO., LTD.","1 SOI 44, RAMA 2 ROAD, TAKHAM, BANGKUNTIEN, BANGKOK THAILAND. 10150, Tha Kham, Khet Bang Khun Thian, Bangkok, 10150",QC@takabb.com,Kobchork Pattanapidro,0-2898-5454-7,BITTER TABLETS 5 TAKABB BRAND,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
-,Black Galingale Extract Powder,12A7501140166,-,N/A,04/10/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,Black Galingale Extract Powder,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
N/A,Black Sesame Oil,12K1290100564,N/A,N/A,26/05/2026,"VL NATURAL SOFTPACK CO., LTD","11/4  Moo.11, Kohlak, Muang, Prachuap Khiri Khan  77000  Thailand, Ko Lak, Mueang Prachuap Khiri Khan, Prachuap Khiri Khan, 77000",vl.naturalsoftpack@gmail.com,,080-279-1887,Black Sesame Oil,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
-,BLEND OF BISAMIDE & HYDROGENATED CASTOR OIL (BLEND),12I5160041061,N/A,N/A,04/10/2026,T K WAX COMPANY LIMITED.,"12TH Fl., Orakarn Bldg., 26/43  Soi Chidlom, Ploenchit Rd., Lumpini, Patumwan, Bangkok 10330, Thailand., Lumphini, Khet Pathum Wan, Bangkok, 10330",,,,,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
N/A,Borage Oil,12K1290260366,N/A,N/A,26/05/2026,"VL NATURAL SOFTPACK CO., LTD","11/4  Moo.11, Kohlak, Muang, Prachuap Khiri Khan  77000  Thailand, Ko Lak, Mueang Prachuap Khiri Khan, Prachuap Khiri Khan, 77000",vl.naturalsoftpack@gmail.com,,080-279-1887,Borage Oil,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
RUP TON PHO BRAND,BORNEOL MIXTURE 555,12K6750700268,G329/67,N/A,16/02/2026,"DRAGON SKY (555) CO., LTD.","45 MOO 3, TAMBON NAMDAENG, MUANG CHACHOENGSAO, CHACHOENGSAO 24000, THAILAND., Nam Daeng, Mueang Chachoengsao, Chachoengsao, 24000",dragon_sky555@hotmail.com,-,0841126206,BORNEOL MIXTURE 555,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
GOLD ELEPHANT,BORNEOL MIXTURE FORMULA 2,12K6750590268,G542/64,N/A,16/02/2026,"DRAGON SKY (555) CO., LTD.","45 MOO 3, TAMBON NAMDAENG, MUANG CHACHOENGSAO, CHACHOENGSAO 24000, THAILAND., Nam Daeng, Mueang Chachoengsao, Chachoengsao, 24000",dragon_sky555@hotmail.com,-,0841126206,BORNEOL MIXTURE FORMULA 2,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
VETCHAKORN OSOT,BOVA CAPSULE,12E6350140165,G 516/55,N/A,05/06/2026,VETCHAKORN OSOT,"111/1 Moo7 Lumpho Bangbuathong Nonthaburi 11110, Lam Pho, Bang Bua Thong, Nonthaburi, 11110",vk.malisa@gmail.com,malisa supasaen,0871127227,,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
RUP CHANG BRAND,BROWN HERBAL MIXTURE OIL,12K6750351265,G15011/63,N/A,16/02/2026,"DRAGON SKY (555) CO., LTD.","45 MOO 3, TAMBON NAMDAENG, MUANG CHACHOENGSAO, CHACHOENGSAO 24000, THAILAND., Nam Daeng, Mueang Chachoengsao, Chachoengsao, 24000",dragon_sky555@hotmail.com,-,0841126206,BROWN HERBAL MIXTURE OIL,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
N/A,BUTEA SUPERBA CAPSULES,12S1400221066,G 271/48,N/A,13/10/2025,"FIVE HORSE PHARMACY CO.,LTD.","145/5 Soi Chaloem Phrakiat Rama 9 Soi 30, Dok Mai, Prawet, Bangkok 10250, Dokmai, Khet Prawet, Bangkok, 10250",supaporn2727noonoi@gmail.com,"FIVE HORSE PHARMACY CO.,LTD.",02 108 1685 - 7,BUTEA SUPERBA CAPSULES,https://halal.co.th/en/layout/images/noimage-product.jpg,Herbal Medicine
