name,product_name,halal_code,fda_number,barcode,expiry_date,company_name,company_address,company_email,cordinator_name,cordinator_contact,long_product_detail,image_link,category
N/A,SANDWICH TUNA FLAKES IN SPRING WATER,19M0960480264,74-1-04627-1-0163,8 850229 103028,31/01/2026,NAUTILUS FOOD (THAILAND) LTD.,"1011 SUPALAI GRAND TOWER FLOOR 27, RAMA 3 ROAD, CHONGNONSI, YANNAWA, BANGKOK 10120, THAILAND, Chong Nonsi, Khet Yan Nawa, Bangkok, 10120",pensiri@patayafood.com,pensiri Reamsron,เจ้าหน้าที่เอกสาร,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,SANDWICH TUNA FLAKES IN SPRING WATER,19M0960500264,74-1-04627-1-0138,8 850229 101970,31/01/2026,NAUTILUS FOOD (THAILAND) LTD.,"1011 SUPALAI GRAND TOWER FLOOR 27, RAMA 3 ROAD, CHONGNONSI, YANNAWA, BANGKOK 10120, THAILAND, Chong Nonsi, Khet Yan Nawa, Bangkok, 10120",pensiri@patayafood.com,pensiri Reamsron,เจ้าหน้าที่เอกสาร,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sano S-PAK 0/2,19J2710560462,ป.0101500173,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sano S-PAK 2/5,19J2710570462,ป.0101500174,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",Compound feed,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sano S-PAK 5/8,19J2710580462,ป.0101500175,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",Compound feed,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sano S-PAK 8/12,19J2710590462,ป.0101500176,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",Compound feed,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sano TOP S,19J2710980763,Por. 0103470213,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",Premix,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sanocare ACE,19J2711240466,N/A,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sanocare ACE pro,19J2711250466,กษ0514012002661,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sanocare CID,19J2711220466,กษ0514012002755,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",Disinfectant,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sanocare FIT,19J2711000763,กษ 0505.2/705,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sanocare PUR,19J2711230466,กษ0514012002655,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",Disinfectant,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sanocare SURE,19J2711070564,N/A,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sanolife GWS,19J2710990763,N/A,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",กษ 0505.2/,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sanolife MIC,19J2710760462,กษ0514012007155,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",Probiotics,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
-,Sanolife MIC-F,19J2711320568,N/A,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sanolife PRO-2,19J2710800462,ป.0103550017,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",Premix,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sanolife PRO-F,19J2710830462,ป.0103540007,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sanolife PRO-F FMC,19J2710820462,ป.0103540005,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sanolife PRO-S FMC,19J2710810462,ป.0103540006,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sanolife PRO-TAB,19J2710600462,ป.0101560139,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
INVE,Sanolife PRO-W,19J2710790462,กษ.0514012008955,N/A,24/04/2026,INVE (THAILAND) LTD.,"79/1 Moo 1, Nakhon Sawan-Phitsanulok Rd., Nong Lum, Wachirabarami, Phichit 66220, Thailand, Nong Lum, Wachirabarami, Phichit, 66220",w.benjapalakorn@inveaquaculture.com,Warittha,"056-609800 ต่อ 201, 089-7724600",Probiotics,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
ARISTO CAT,Sardine & chicken in Jelly,19F3240310160,N/A,N/A,19/01/2026,YIHU FISH FARM TRADING,"NO.71, JALAN LAKER, SUNGEI TENGAH, SINGAPORE, 698950",visa@kingfisher.co.th,Visa Surasidhi,034-419-888,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SUMO CAT,Sardine & Mackerel in Jelly,19F3240190160,N/A,N/A,19/01/2026,YIHU FISH FARM TRADING,"NO.71, JALAN LAKER, SUNGEI TENGAH, SINGAPORE, 698950",visa@kingfisher.co.th,Visa Surasidhi,034-419-888,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
ARISTO CAT,Sardine & Mackerel in Jelly,19F3240350160,N/A,N/A,19/01/2026,YIHU FISH FARM TRADING,"NO.71, JALAN LAKER, SUNGEI TENGAH, SINGAPORE, 698950",visa@kingfisher.co.th,Visa Surasidhi,034-419-888,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
ARISTO CAT,Sardine & Srimp Jelly,19F3240300160,N/A,N/A,19/01/2026,YIHU FISH FARM TRADING,"NO.71, JALAN LAKER, SUNGEI TENGAH, SINGAPORE, 698950",visa@kingfisher.co.th,Visa Surasidhi,034-419-888,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Burp,Sardine and chicken in jelly,19F0460390959,N/A,N/A,18/07/2026,PET LOVERS CENTRE PTE LTD.,"11  YISHUN  INDUSTRIAL STREET 1,NORTH SPRING BIZHUB,#07-91/92,SINGAPORE 768089",visa@kingfisher.co.th,Visa Surasidhi,034-419-888,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Fussie Cat,Sardine and Chicken in Jelly,19F0490250959,N/A,N/A,18/07/2026,PETS GLOBAL INTERNATIONAL LTD.,207  WOODLANDS  AVENUE9#06-56  WOODLANDS SPECTRUM 2  SINGAPORE  738958,visa@kingfisher.co.th,Visa Surasidhi,034-419-888,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Fussie Cat,Sardine and Mackerel in Jelly,19F0490340959,N/A,N/A,18/07/2026,PETS GLOBAL INTERNATIONAL LTD.,207  WOODLANDS  AVENUE9#06-56  WOODLANDS SPECTRUM 2  SINGAPORE  738958,visa@kingfisher.co.th,Visa Surasidhi,034-419-888,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Burp,Sardine and tuna in prawn jelly,19F0460430959,N/A,N/A,18/07/2026,PET LOVERS CENTRE PTE LTD.,"11  YISHUN  INDUSTRIAL STREET 1,NORTH SPRING BIZHUB,#07-91/92,SINGAPORE 768089",visa@kingfisher.co.th,Visa Surasidhi,034-419-888,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Fussie Cat Super Premium,Sardine in Gravy,19F0490521066,N/A,N/A,18/10/2025,PETS GLOBAL INTERNATIONAL LTD.,207  WOODLANDS  AVENUE9#06-56  WOODLANDS SPECTRUM 2  SINGAPORE  738958,visa@kingfisher.co.th,Visa Surasidhi,034-419-888,Sardine in Gravy,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Fussie Cat,Sardine in Smoked Salmon Jelly,19F0490230959,N/A,N/A,18/07/2026,PETS GLOBAL INTERNATIONAL LTD.,207  WOODLANDS  AVENUE9#06-56  WOODLANDS SPECTRUM 2  SINGAPORE  738958,visa@kingfisher.co.th,Visa Surasidhi,034-419-888,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Burp,Sardine with shirasu in prawn jelly,19F0460440959,N/A,N/A,18/07/2026,PET LOVERS CENTRE PTE LTD.,"11  YISHUN  INDUSTRIAL STREET 1,NORTH SPRING BIZHUB,#07-91/92,SINGAPORE 768089",visa@kingfisher.co.th,Visa Surasidhi,034-419-888,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC GREEN POLYMER™ AP303S,18T3620080867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC GREEN POLYMER™ AP400S,18T3620030867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC GREEN POLYMER™ AP405F,18T3620050867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC GREEN POLYMER™ AP607F,18T3430680868,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ CHM01,18T3430560868,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ CHU01,18T3430570868,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ EL-CAT CHR01,18T3430600868,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ EL-CAT CHR02,18T3430590868,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ EL-CAT CHR12,18T3430580868,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE COMPOUND 3985DBA,18T3420280868,N/A,N/A,13/08/2026,SCGC ICO POLYMERS COMPANY LIMITED,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE COMPOUND 3985DBA,18T3610370868,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE COMPOUND 3985DBAP,18T3420220868,N/A,N/A,13/08/2026,SCGC ICO POLYMERS COMPANY LIMITED,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE COMPOUND 3985DBAP,18T3610340868,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE COMPOUND 3985DBC,18T3420260868,N/A,N/A,13/08/2026,SCGC ICO POLYMERS COMPANY LIMITED,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE COMPOUND 3985DBC,18T3610400868,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE COMPOUND 3985DBCP,18T3420190868,N/A,N/A,13/08/2026,SCGC ICO POLYMERS COMPANY LIMITED,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE COMPOUND 3985DBCP,18T3610320868,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE COMPOUND 3985ORA,18T3420270868,N/A,N/A,13/08/2026,SCGC ICO POLYMERS COMPANY LIMITED,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE COMPOUND 3985ORA,18T3610380868,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE COMPOUND 3985ORAP,18T3420200868,N/A,N/A,13/08/2026,SCGC ICO POLYMERS COMPANY LIMITED,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE COMPOUND 3985ORAP,18T3610360868,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE COMPOUND S999PC,18T3610260867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE F15,18T3620210867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H1000PC,18T3800150867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H1000PC,18T3800180867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H1000PCH,18T3800140867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H112PC,18T3800160867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H112PC,18T3800170867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H355JA,18T3430440867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H377C,18T3430460867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H455JA,18T3430430867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H5480S,18T3430470867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H5480S,18T3800460868,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H555J,18T3430410867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H555JA,18T3430380867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H5604F,18T3430490867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H5604F,18T3620260867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H5604F,18T3800470868,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H567J,18T3620160867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H567JA,18T3620140867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SCGC,SCGC™ HDPE H568JA,18T3620120867,N/A,N/A,13/08/2026,Thai Polyethylene Company Limited,"1 Thanon Siam Cement, Bang Sue, Bangkok 10800, Khet Bang Sue, Bangkok, 10800",sasithot@scg.com,Sasithorn Tirawongkusol,0826566949,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
