name,product_name,halal_code,fda_number,barcode,expiry_date,company_name,company_address,company_email,cordinator_name,cordinator_contact,long_product_detail,image_link,category
Flussig Chem,FC-33,15F2190741165,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,FC-76,15F2190791165,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,FC-92,15F2190571162,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,FC-92,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,FC-98H,15F2190811165,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,FC-99H,15F2190781165,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio 2 Compartment Takeaway Box 950 ml,80L1700080663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio 2 Compartment Takeaway Box With Lid 600 ml,80L1700110663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,"Fest Bio 3 Compartment Takeaway Box With Lid 1,000 ml",80L1700150663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio Bowl 350 ml,80L1700030663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio Bowl 500 ml,80L1700040663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio Bowl 680 ml,80L1700140663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio Bowl 875 ml,80L1700050663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio Food Tray 2 Compartments 900 ml,80L1700190664,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio Food Tray 4 Compartments 995 ml,80L1700200664,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio Food Tray 650 ml,80L1700180664,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio Oval Plate 6.5 inches,80L1700060663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio Plate 8 inches,80L1700120663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio Plate 9 inches,80L1700130663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio Short Spoon,80L1700160663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,"Fest Bio Square Takeaway Box 1,000 ml",80L1700090663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,"Fest Bio Takeaway Box 1,000 ml",80L1700070663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio Takeaway Box 450 ml,80L1700010663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio Takeaway Box 600 ml,80L1700020663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Bio Takeaway Box With Lid 600 ml,80L1700100663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,"Fest Chill 3 Compartment Takeaway Box With Lid 1,000 ml",80L1700170663,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Chill Food Tray 2 Compartments 700 ml,80L1700240664,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Chill Food Tray 2 Compartments 900 ml,80L1700250664,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Chill Food Tray 4 Compartments 995 ml,80L1700260664,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Chill Food Tray 650 ml,80L1700230664,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Tray Ready Pack 700 ml,80L1700290667,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,Fest Tray Ready Pack 745-2C ml,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Fest Tray Ready Pack 745-2C ml,80L1700280667,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,Fest Tray Ready Pack 745-2C ml,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,FL-5,15F2190531162,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,FL-7,15F2190651164,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,FL-Oxy,15F2190521162,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Amcor,Flexibles Packaging,80J2290010362,N/A,N/A,12/03/2026,AMCOR FLEXIBLES BANGKOK PUBLIC COMPANY LIMITED.,"91 Moo.13, Kingkaew RD, T.Rachadhewa, A.Bangplee, Samutprakan 10540 Thailand., Racha Thewa, Bang Phli, Samut Prakan, 10540",thamonwan.orachorn@amcor.com,Thamonwan Orachorn,02-750-2240-5 #1124,"Flexibles Packaging ""Amcor Flexibles"" Brand",https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Amcor,Flexibles Packaging,80J7950010762,N/A,N/A,30/07/2025,AMCOR FLEXIBLES PHETCHABURI COMPANY LIMITED.,"91 Moo 13, Kingkaew Road, T.Rachadhewa, A.Bangplee, Samutprakan 10540, Thailand., Racha Thewa, Bang Phli, Samut Prakan, 10540",thamonwan.orachorn@amcor.com,Thamonwan,02-750-2240-5 #1124,Flexibles Packaging,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
RESSENCE,"FLOOR CLEANER FLORAL SCENT (NET VOLUME 5 L, 3.8 L, 20 L)",15E8690580267,ฉช 17/2566,N/A,06/01/2026,-,"43 THAI CC TOWER, 21th FL., ROOM NO. 214-219, SOUTH SATHORN ROAD, YANNAWA, SATHORN, BANGKOK 10120, THAILAND., Yan Nawa, Khet Sathon, Bangkok, 10120",prayoon.p@winnergroup.co.th,-,-,"Used to clean the floor, removing dust, sticky stains and oil stains on the floor cleanly. Not sticky, comfortable on feet",https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,Floor-care L150,15F2190941167,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,Floor-Care L200,15F2190661164,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,FP-CS50,15F2190911167,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,FP-N68,15F2190901167,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,FP-P85,15F2190891167,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
DIVERSEY,FREEDOM,15G8831160167,648/2565,N/A,03/01/2026,"DIVERSEY HYGIENE (THAILAND) CO., LTD.","33/4 THE 9th TOWER GRAND RAMA 9 27th FLOOR, TOWER B, RAMA 9 ROAD, HUAYKWANG, BANGKOK 10310, THAILAND, Huai Khwang, Khet Huai Khwang, Bangkok, 10310",pornpada@milott.co.th,Ms.Pornpada   Klinhom,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,Fresh Floor,15F2190691164,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,Fresh Floor C,15F2190881167,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,Fresh Floor S,15F2190871167,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FUJI,FUJI BABY WIPES,16H5440010361,N/A,N/A,25/03/2026,KURINO (THAILAND) CO.LTD.,"29/19  MOO 6, OMYAI, SAMPRAN, NAKHONPATHOM, 73160,THAILAND., Om Yai, Sam Phran, Nakhon Pathom, 73160",admin@kurinothailand.com,chonlakon,02-4204917,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
DIVERSEY,GLANCE 101,15G8831170167,สป 104/2565,N/A,03/01/2026,"DIVERSEY HYGIENE (THAILAND) CO., LTD.","33/4 THE 9th TOWER GRAND RAMA 9 27th FLOOR, TOWER B, RAMA 9 ROAD, HUAYKWANG, BANGKOK 10310, THAILAND, Huai Khwang, Khet Huai Khwang, Bangkok, 10310",pornpada@milott.co.th,Ms.Pornpada   Klinhom,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,Green D,15F2190861167,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
,Gusto M Series  (Food Additive),155110261051,N/A,N/A,23/10/2025,Aditya Birla Chemicals (Thailand) Limilted. Phosphates Division,"77 Moo 6, Soi Sukhaphiban 1, Poochao Saming Prai Road, Samrong, Phrapradaeng, Samutprakarn , 10130, Thailand., Samrong, Phra Pradaeng, Samut Prakan, 10130",abct-phd.csone@adityabirla.com,์Narawadee Jumderm,02-704-2100 ext 526,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
,Gusto M33  (Food Additive),155110251051,11-1-26648-1-0094,N/A,23/10/2025,Aditya Birla Chemicals (Thailand) Limilted. Phosphates Division,"77 Moo 6, Soi Sukhaphiban 1, Poochao Saming Prai Road, Samrong, Phrapradaeng, Samutprakarn , 10130, Thailand., Samrong, Phra Pradaeng, Samut Prakan, 10130",abct-phd.csone@adityabirla.com,์Narawadee Jumderm,02-704-2100 ext 526,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
,Gusto S Series,155110141047,N/A,N/A,23/10/2025,Aditya Birla Chemicals (Thailand) Limilted. Phosphates Division,"77 Moo 6, Soi Sukhaphiban 1, Poochao Saming Prai Road, Samrong, Phrapradaeng, Samutprakarn , 10130, Thailand., Samrong, Phra Pradaeng, Samut Prakan, 10130",abct-phd.csone@adityabirla.com,์Narawadee Jumderm,02-704-2100 ext 526,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
N/A,HALKLEAN NAJIS CLEANSING LIQUID SOAP,15N8930010365,76-1-6500007715,8851136255909,28/03/2026,"HALKEW CO., LTD.","89 Moo.4 Chumphon, Ongkharak, Nakhon Nayok, 26120, Thailand., Chumphon, Ongkharak, Nakhon Nayok, 26120",nanthachai.hsc@gmail.com,Mr.Nanthachai Dangwijitr,02 2214 4401 ต่อ 106,NAJIS CLEANSING LIQUID SOAP,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
DIVERSEY,HDF CLEANER,15G8831180167,สป 79/2565,N/A,03/01/2026,"DIVERSEY HYGIENE (THAILAND) CO., LTD.","33/4 THE 9th TOWER GRAND RAMA 9 27th FLOOR, TOWER B, RAMA 9 ROAD, HUAYKWANG, BANGKOK 10310, THAILAND, Huai Khwang, Khet Huai Khwang, Bangkok, 10310",pornpada@milott.co.th,Ms.Pornpada   Klinhom,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,HT-10,15F2190120160,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,HT-20,15F2190110160,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,HT-201,15F2190481162,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,HT-401,15F2190701164,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,HT-401,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,HT-50,15F2190090160,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,HT-501,15F2190100160,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
COFERE,INSTANT COFFEE MIX,800540060942,70-1-03437-2-0009,N/A,01/03/2026,"KORN THAI CO.,LTD.","64 Moo 3, Samruean, Muang Ratchaburi, Ratchaburi 70000, Sam Ruean, Mueang Ratchaburi, Ratchaburi, 70000",ra@kornthai.com,-,02 319 3455,INSTANT COFFEE MIX,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
DIVERSEY,J SHOP 600,15G8831190167,วอส.642/2565,N/A,03/01/2026,"DIVERSEY HYGIENE (THAILAND) CO., LTD.","33/4 THE 9th TOWER GRAND RAMA 9 27th FLOOR, TOWER B, RAMA 9 ROAD, HUAYKWANG, BANGKOK 10310, THAILAND, Huai Khwang, Khet Huai Khwang, Bangkok, 10310",pornpada@milott.co.th,Ms.Pornpada   Klinhom,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
DIVERSEY,JP OPTIMUM CRS,15G8830170961,N/A,N/A,20/09/2025,"DIVERSEY HYGIENE (THAILAND) CO., LTD.","33/4 THE 9th TOWER GRAND RAMA 9 27th FLOOR, TOWER B, RAMA 9 ROAD, HUAYKWANG, BANGKOK 10310, THAILAND, Huai Khwang, Khet Huai Khwang, Bangkok, 10310",pornpada@milott.co.th,Ms.Pornpada   Klinhom,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
DIVERSEY,KOMPLEET,15G8831200167,สป 101/2565,N/A,03/01/2026,"DIVERSEY HYGIENE (THAILAND) CO., LTD.","33/4 THE 9th TOWER GRAND RAMA 9 27th FLOOR, TOWER B, RAMA 9 ROAD, HUAYKWANG, BANGKOK 10310, THAILAND, Huai Khwang, Khet Huai Khwang, Bangkok, 10310",pornpada@milott.co.th,Ms.Pornpada   Klinhom,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
KURINO,KURINO BABY WIPES,16H5440020361,N/A,N/A,25/03/2026,KURINO (THAILAND) CO.LTD.,"29/19  MOO 6, OMYAI, SAMPRAN, NAKHONPATHOM, 73160,THAILAND., Om Yai, Sam Phran, Nakhon Pathom, 73160",admin@kurinothailand.com,chonlakon,02-4204917,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
