name,product_name,halal_code,fda_number,barcode,expiry_date,company_name,company_address,company_email,cordinator_name,cordinator_contact,long_product_detail,image_link,category
Coconut Beach Resort & Spa,HALAL RESTAURANT,100K1930010862,N/A,N/A,01/09/2025,Coconut Beach Resort & Spa Limited Partnership,"17/5  Moo 4, Koh Chang, Koh Chang, Trat  23170  Thailand, Ko Chang, Ko Chang, Trat, 23170",coconutkohchang2@gmail.com,Alisa Rattanon,0819493838,HALAL RESTAURANT,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
-,HALAL RESTAURANT,100M7450010764,N/A,N/A,23/11/2025,-,"Hat Yai, Hat Yai, Songkhla, 90110",sushiann1718@gmail.com,-,097-73450868,HALAL RESTAURANT,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Saitharn Iyara Resort,Halal Restaurant,100T3670010967,N/A,N/A,01/09/2025,"Western Land Co.,Ltd. (Saitharn Iyara Resort)","5/9 Moo 4, Lum Sum, Sai Yok, Kanchanaburi, 71150 Thailand., Lum Sum, Sai Yok, Kanchanaburi, 71150",iyara.saiyok@gmail.com,Wasna Chansutti,091-8713663,Halal Restaurant,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,HALAL RESTAURANT,100T6900011167,N/A,N/A,01/10/2025,De'Fish Seafood Restaurant by Aonang Fiore Resort,"764 Moo 2 Aonang, Muang, Krabi 81180, Thailand., Ao Nang, Mueang Krabi, Krabi, 81180",hrm@aonangfiore.com,Ms. Kesarin Kwanpor,0899989864,HALAL RESTAURANT,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
-,"HALAL RESTAURANT ""JEERAPAN""",100I8840010162,N/A,N/A,04/01/2026,"JEERAPAN CORPORATION CO., LTD.","39/74 SOI KHEHA ROM KLAO 82, RAT PHATTHANA, SAPHANSUNG DISTRICT, BANGKOK 10240, THAILAND, Rat Phatthana, Khet Saphan Sung, Bangkok, 10240",,,,"HALAL RESTAURANT ""JEERAPAN""",https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,"HALAL RESTAURANT ""SOPHIA RESTAURANT""",100J0510011161,-,N/A,02/11/2025,"SOPHIA CATERING CO., LTD.","1, SOI RAMKHAMHAENG 5 (RIFAEE), RAMKHAMHAENG ROAD, SUAN-LUANG, BANGKOK 10250, THAILAND., Suan Luang, Khet Suan Luang, Bangkok, 10250",,-,0-2314-0039,"HALAL RESTAURANT ""SOPHIA RESTAURANT""",https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Yana Restaurant,"Halal Restaurant ""Yana Restaurant""",100D7360010158,N/A,N/A,04/09/2026,"YANA GROUP CO., LTD.","MBK CENTER, 444 SOI MBK-5A-05, PHAYATHAI ROAD, WANGMAI, PATHUMWAN, BANGKOK 10330, THAILAND., Wang Mai, Khet Pathum Wan, Bangkok, 10330",yana.mbk@gmail.com,-,-,"Halal Restaurant ""Yana Restaurant""",https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Hotel & HALAL FOOD,100U1080010268,-,N/A,10/02/2026,"WD Property (2018 ) Co.,Ltd","55/6 Banphanthom Alley, Ban Phan Thom, Pra Sumen Road, Ban Phan Thom, Phra Nakhon, Bangkok 10200, Thailand, Ban Phan Thom, Khet Phra Nakhon, Bangkok, 10200",gm@lilithotel.com,Oliver Suvantamee,0948786236,Hotel & HALAL FOOD,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,La Falaise Resturant,100R9600011066,N/A,N/A,01/10/2025,AONANG PHUPIMAAN RESORT &SPA,"86/8  M.2, Ao Nang, Mueang Krabi, Krabi 81180, Thailand., Ao Nang, Mueang Krabi, Krabi, 81180",ac@aonangphupimaam.com,narumol boottea,0610185658,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
์Na Mi Chay Cafe & Restaurant,Na Mi Chay Cafe & Restaurant,100T3880010967,N/A,N/A,01/09/2025,"Venice Krabi Co.,Ltd","478 Moo5 T.Saithai Muang Krabi, Sai Thai, Mueang Krabi, Krabi, 81000",gm@venicekrabi.com,Thitichaya Rattanadilok Na Phuket,0641947998,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Packing Process,101Q2180021165,N/A,N/A,21/11/2025,"SRIMUANGWAREHOUSE CO.,LTD.","679/1 M. 1 Bang Pu Mai Subdistrict, Mueang Samut Prakan District, Samut Prakan, 10280 Thailand., Bang Pu Mai, Mueang Samut Prakan, Samut Prakan, 10280",srimuangwarehouse@gmail.com,Ms. Pornnapha Ponkaew,02 225 1961,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Park Cafe,100S3110010267,N/A,N/A,03/01/2026,Park Cafe,"21/1 Ruammit Rd., Sateng, Mueang Yala, Yala, 95000",ืnornzabank@hotmail.com,Anussara Lakkunakorn,0896589139,Selling Food and beverages,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Prepared and ready-to-eat food,100S5750010367,N/A,N/A,04/03/2026,"CHORMALEE BISTRO CO.,LTD","Terminal 21 4 Floor, 88 Sukhumvit Soi 19 (Wattana) Sukhumvit Rd., Khlong Toei Nuea, Khet Watthana, Bangkok, 10110",finance@amdangtyphoon.com,MR.WANCHAI SOMMON,0830126366,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
-,Prepared and ready-to-eat food,100T3480010867,N/A,N/A,04/08/2025,Meat Lover (Fareeda  Talabpetch),"27/8 Moo 2 , Khok Faet , Nong Chok , Bangkok 10530, Thailand., Khok Faet, Khet  Nong Chok, Bangkok, 10530",,-,098-0160779,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Pranakorn Patthai and Thaifood,Prepared and ready-to-eat food,100T8690011167,N/A,N/A,11/11/2025,PRANAKORN PADTHAI AND THAIFOOD (THANTANUT POONWATTANAPAT),"33/14 Chareunkrung107 Charoen Krung Road, Bang Kho Laem, Bang Kho Laem, Bangkok 10120, Thailand, Bang Kho Laem, Khet Bang Kho Laem, Bangkok, 10120",Thantanut8@gmail.com,Thantanut Poonwattanapat,099-6293849,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Ruenpornpukdee,"Prepared and ready-to-eat food, Ruenpornpukdee Kitchen",100T6690011167,N/A,N/A,11/11/2025,"PKT ENGINEERING & BUSINESS CO.,LTD.","9/1 Kanjanapisak Road, Bang Bon Tai, Bang Bon, Bangkok 10150, Thailand., Khet Bang Bon, Bangkok, 10150",yah.kes@gmail.com,Miss Kessiri niyom,0818743348,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Prepared food ready to eat,100U5340010568,-,N/A,12/05/2026,"Kad Kokoa Co., Ltd.","1076 Soi Suanplu, South Sathorn Road, Thung Mahamek, Sathorn, Bangkok 10120, Thailand., Thung Maha Mek, Khet Sathon, Bangkok, 10120",narn.ekaman@kadkokoa.co,Ekaman Chanweerayothin,0819179229,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
-,"Ready Meal, Ready to Eat by Nadimos Halal Kithen / Catering",100Q7010010266,N/A,N/A,08/02/2026,"NADIMOS LEBANESE RESTAURANT CO.,LTD.","981 Holiday Inn Bangkok Silom shop no. 4,14,15,16 floor G Silom Road, Silom, Bangrak, Bangkok 10500, Thailand., Si Lom, Khet Bang Rak, Bangkok, 10500",nadimos.1992@gmail.com,"อมรรัตน์,กัญญารัตน์",0996287982,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Ready to eat,100U1640010268,N/A,N/A,10/02/2026,SOOKZAAP56,"220 Novotel Bangkok Platinum Tower, 5th floor, Petchaburi Road, Petchburi Road Subdistrict, Ratchathewi District, Bangkok 10400, Thanon Phetchaburi, Khet Ratchathewi, Bangkok, 10400",Wisitu2@gmail.com,Mr.Wisit Ungrangsee,0635651942,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Ready-to-eat food Spicykhak by Ekgerik Rim Nam,100U1670010268,-,N/A,10/02/2026,"SETTHI ROI CHAT CO.,LTD","160,162  Soi Charansanitwong 86/1, Bang O, Bang Phlat, Bangkok 10700, Bang O, Khet Bang Phlat, Bangkok, 10700",wanchai.fn@amdangtyphoon.com,Wanchai Sommon,0830126366,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
-,Rimnam restaurant,100E0130010958,N/A,N/A,15/03/2026,-,"Bang Nak, Mueang Narathiwat, Narathiwat, 96000",Restaurantrimnam@gmail.com,-,073-511559,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Ronpeep,100T1900010867,N/A,N/A,30/04/2026,Rongpeep,"4 Ramkomut Road, Ano Ru, Mueang Pattani, Pattani, 94000",Rongpeep168@gmail.com,Rongpeep,0636922626,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Sea freight full container load,100U0290011267,N/A,N/A,10/12/2025,Triple i Logistics Public Company Limited,"628 Triple i Building, Soi Klap Chom, Nonsee Road,, Yan Nawa, Bangkok 10120, Chong Nonsi, Khet Yan Nawa, Bangkok, 10120",wasawat@iii-logistics.com,Wasawat Jarubundit,0894649953,Halal logistics systems of Sea freight full container load.,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Sea freight full container load,100U0290011267,N/A,N/A,10/12/2025,Triple i Logistics Public Company Limited,"628 Triple i Building, Soi Klap Chom, Nonsee Road,, Yan Nawa, Bangkok 10120, Chong Nonsi, Khet Yan Nawa, Bangkok, 10120",wasawat@iii-logistics.com,Wasawat Jarubundit,0894649953,Halal logistics systems of Sea freight full container load.,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
BBQSIAM,"Seasoned food, ready to eat Grilled BBQ",100T3710010967,-,N/A,09/09/2025,BBQ SIAM,"299 IconSiam Shopping Center Building, Charoen Nakhon Road, Khlong Ton Sai Subdistrict, Khlong San District, Bangkok 10600, Thailand., Khlong Ton Sai, Khet Khlong San, Bangkok, 10600",somyingying52@gmail.com,Miss Bunyada Muangphrom,095-4261580,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Seaverse Cafe & Restaurant,100S2880011266,N/A,N/A,21/12/2025,sevenseahorse,"312  Moo 2,  Pha Wong Subdistrict, Hat Yai District, Songkhla Province. 90100, Phawong, Mueang Songkhla, Songkhla, 90100",seaversecafe@gmail.com,Mr.Abdulloh Bunkong,0660472047,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Sunkampu,100T8090011067,N/A,N/A,16/10/2025,Sunkampu,"55/17, Sabarang, Mueang Pattani, Pattani, 94000",sunkampu2560@gmail.com,Sunkampu,0649058861,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sushichampion Nakhon Si Thammarat,sushichampion,100U3480010468,N/A,N/A,11/03/2026,Sushichampion Nakhonsithummarat,"30/25 Moo 5, Pakpoon, Mueang Nakhon Si Thammarat, Nakhon Si Thammarat 80000, Thailand., Pak Phun, Mueang Nakhon Si Thammarat, Nakhon Si Thammarat, 80000",sushichampion.nst@gmail.com,Nutsara Sewaka,0636031000,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
ิbella,THE CIRCLE RESTAURANT HALAL KITCHEN BELLA EXPRESS HOTEL,100G1870010360,N/A,N/A,14/03/2026,BELLA ROYAL COMPANY LIMITED.,"336/22 M 9  NONG-PRUE BANGLAMUNG CHONBURI 20150, THAILAND., Nong Prue, Bang Lamung, Chon Buri, 20150",store@bellavillapattaya.com,Kritika Hnongyai,"094-9462461, 038-428104",THE CIRCLE RESTAURANT HALAL KITCHEN BELLA EXPRESS HOTEL,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
-,WAREHOUSE,100G0560010360,N/A,N/A,20/03/2026,"YUSEN LOGISTICS (THAILAND) CO.,LTD.","2525 One, Two FYI Center, 6th, 7th Floor, Rama 4 Rd., Sub-district Klongtoey, District Klongtoey, Bangkok 10110, Thailand., Khlong Toei, Khet Khlong Toei, Bangkok, 10110",Alisa.l@th.yusen-logistics.com,Alisa Wachuraareerat,0830799383,WAREHOUSE,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
-,Warehouse,101K5230010163,N/A,N/A,03/01/2026,"YCH (THAILAND) CO., LTD.","128 LADKRABANG INDUSTRIAL ESTATE, SOI CHALONGKRUNG 31, LAMPLATIEW, LADKRABANG, BANGKOK 10520, THAILAND., Lam Pla Thio, Khet Lat Krabang, Bangkok, 10520",sitthiphong.p@ych.com,-,0865550339,Warehouse,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Warehouse,101Q2180011165,N/A,N/A,21/11/2025,"SRIMUANGWAREHOUSE CO.,LTD.","679/1 M. 1 Bang Pu Mai Subdistrict, Mueang Samut Prakan District, Samut Prakan, 10280 Thailand., Bang Pu Mai, Mueang Samut Prakan, Samut Prakan, 10280",srimuangwarehouse@gmail.com,Ms. Pornnapha Ponkaew,02 225 1961,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,WAREHOUSE,102J1530010362,N/A,N/A,06/03/2026,LF Logistics (Thailand) Limited.,"505 Moo 2, Udomsorayuth Rd., Tambol Klongjik, Amphur Bangpa-in, Ayudhaya 13160, Thailand., Khlong Chik, Bang Pa-in, Phra Nakhon Si Ayutthaya, 13160",,,,WAREHOUSE,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,"Warehouse Building A,Room AM01",101T1720010767,N/A,N/A,25/07/2025,JPK COLD STORAGE COMPANY LIMITED.,"36 Krungthep Kreetha Road, Bang Kapi, Hua Mak, Bangkok 10240, Thailand., Hua Mak, Khet Bang Kapi, Bangkok, 10240",qa.jpk@scgjwd.com,Nampuing Chiyangkaboot,090-1948539,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sumisho Global Logistics (Thailand),"Warehouse Take-In Process, Storage process and Delivery process",102G9290011060,N/A,N/A,10/10/2025,"Sumisho Global Logistics (Thailand) Co., Ltd.","55/20 Moo 13, Nava Nakorn Industrial Estate, Phaholyothin Rd., Klong Nueng, Klongluang, Pathumthani 12120, Thailand., Khlong Nueng, Khlong Luang, Pathum Thani, 12120",,-,-,"Warehouse Take-In Process, Storage process and Delivery process",https://halal.co.th/en/layout/images/noimage-product.jpg,Services
YALA SUSHI,YALA SUSHI,100Q5990010366,N/A,N/A,29/04/2026,YALASUSHI,"8 Soi kodchapong(manu-nitaya) manu-nitaya Road. Sateng Mungyala, Sateng, Mueang Yala, Yala, 95000",Sushimaiyala@gmail.com,Mr.Mongkol Chaykaew,0851478260,JAPANESE RESTAURANTS,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,ครัวฮาลาล,100B2530011251,N/A,N/A,14/09/2025,Bajoh Hospital,"315 Petchkasem Road, Bacho, Bacho, Narathiwat, 96170",Sofeeyah.dae2535@gmail.com,Sofeeyah  Dae,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,ครัวฮาลาล,100U6120010668,N/A,N/A,02/05/2026,SOMDEJPRABOROMRACHINEENART NATAWEE HOSPITAL,"20 Nathawee-Prakob Road, Na Thawi, Na Thawi, Songkhla, 90160",madaunda@gmail.com,Nutrition Department,074080373ต่อ741,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Baan Suan Cafe,็HALAL KITCHEN,100R6890010966,N/A,N/A,05/09/2025,Baan Suan Cafe,"257  Moo.4  Koh Klang Subdistrict, Koh Lanta District  Krabi Province 81120, Ko Klang, Ko Lanta, Krabi, 81120",thinnakornk@gmail.com,Mrs.Panissara kanungkan,0909482667,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
THE FOR YOU,็Halal Kitchen,100U0560010268,-,N/A,16/01/2026,The for you,"4/155 Moo.6 Charoen pradit Rd., Ru Samilae, Mueang Pattani, Pattani, 94000",0822687545,Miss Farida Yusoh,065 115 7933 (Shop),-,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
